age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
52,2,112959,10,6,5,5,1,1,0,0,40,41,0
57,1,264148,9,1,7,1,1,0,0,0,45,41,0
23,2,256211,10,7,14,5,3,0,0,0,24,36,0
29,1,142519,9,1,8,1,1,0,0,0,40,41,0
34,2,281852,9,7,6,5,2,0,0,0,80,41,0
38,2,380543,9,7,4,4,2,1,0,0,30,41,0
50,1,204402,9,1,7,1,1,0,0,0,84,41,1
50,2,192203,7,1,6,1,1,0,0,0,40,41,0
51,1,199005,13,1,1,2,1,1,0,0,40,41,1
17,5,61838,6,7,10,3,1,0,0,0,40,41,0
25,2,210095,7,3,2,5,1,1,0,0,40,4,0
19,2,187352,9,1,10,1,1,0,0,0,40,41,0
43,1,32451,9,1,10,1,1,0,0,0,40,41,0
59,2,140569,10,4,5,5,1,0,14084,0,60,41,1
39,2,87556,14,7,3,5,1,0,6849,0,40,41,0
18,2,79443,5,7,8,3,1,0,0,0,40,4,0
27,2,212622,14,7,1,3,1,1,0,0,40,41,0
39,2,32650,11,7,7,5,1,0,0,0,60,41,0
44,2,125461,13,1,5,1,1,0,0,0,40,41,1
19,2,219867,9,7,14,4,1,1,0,0,35,41,0
32,4,206609,9,7,4,3,1,0,0,0,40,41,0
48,2,101299,9,1,10,1,1,0,0,0,40,41,1
46,2,29437,12,1,5,1,1,0,0,0,50,41,0
65,2,87164,7,6,5,4,1,1,0,0,20,41,0
57,5,146103,13,1,3,1,1,0,0,0,45,41,1
48,2,169324,9,7,4,4,2,1,0,0,32,19,0
46,2,138370,4,1,4,1,3,0,0,1651,40,26,0
27,2,29523,6,1,2,1,1,0,0,0,40,41,0
29,4,383745,10,1,11,1,1,0,0,1485,40,41,1
35,5,189404,10,1,5,1,1,0,0,1740,40,41,0
29,1,267661,9,1,7,1,1,0,0,0,70,41,0
30,4,182926,10,1,11,1,1,0,15024,0,40,41,1
65,2,243858,9,6,4,5,1,1,0,0,15,41,0
47,3,31339,10,1,14,1,1,0,0,0,40,41,0
41,2,204682,9,2,10,4,1,0,2174,0,40,28,0
17,2,73145,5,7,10,3,1,1,0,0,16,41,0
38,4,218184,3,1,2,4,1,0,0,0,40,4,0
38,4,223237,14,1,3,1,1,0,0,0,40,41,1
39,1,93319,9,7,5,4,1,1,0,0,4,41,0
52,2,187356,6,1,8,1,1,0,0,0,41,41,0
46,1,220832,10,1,1,1,1,0,0,0,58,41,1
22,2,211361,13,7,1,5,1,1,0,0,30,41,0
56,2,134195,14,7,5,5,1,0,0,0,50,41,0
37,1,218249,7,2,3,4,2,1,0,0,30,41,0
59,2,70720,13,2,5,5,1,0,0,0,55,41,1
19,1,342384,7,1,10,3,1,0,0,2129,55,41,0
31,2,237317,5,7,10,5,5,0,0,0,45,41,0
22,2,359759,10,7,5,5,3,0,0,0,20,11,0
48,1,181758,16,7,3,4,1,1,0,0,60,41,1
63,5,267101,13,1,1,1,1,0,0,0,60,41,0
33,2,222221,9,1,1,1,1,0,7298,0,45,41,1
53,2,55139,9,7,7,5,1,0,0,0,10,41,0
39,2,101073,12,1,5,1,1,0,0,0,24,41,0
59,2,69884,15,3,3,4,1,0,0,0,50,41,0
45,2,201127,9,1,8,1,1,0,0,0,40,41,0
39,2,164733,10,2,14,5,1,1,0,0,45,41,0
60,0,129447,9,6,14,5,1,1,0,0,35,41,0
38,2,32837,13,2,3,4,1,1,0,0,56,41,0
31,2,200117,9,2,14,5,1,0,0,0,40,41,0
61,1,219183,13,1,3,1,1,0,0,0,50,41,1
26,2,272669,13,7,5,5,3,0,0,0,20,27,0
60,5,336188,15,1,3,1,1,0,0,2415,80,41,1
32,2,176185,10,2,1,4,1,0,0,0,60,41,0
25,4,197728,13,7,1,5,1,1,0,0,20,41,0
55,2,197399,14,1,1,1,1,0,99999,0,55,41,1
66,2,86010,6,6,6,5,1,1,0,0,11,41,0
31,2,228873,9,1,10,1,1,0,0,0,40,41,0
58,5,112945,15,7,3,5,1,0,27828,0,40,41,1
22,2,129172,10,7,4,3,1,0,0,0,16,41,0
46,4,316205,13,1,1,1,2,0,0,0,40,41,1
33,2,226629,10,1,4,2,1,1,0,0,35,41,0
26,0,180886,14,1,3,1,1,0,0,0,30,41,0
42,1,69333,13,1,7,1,1,0,0,0,50,41,0
45,2,213620,9,7,4,3,1,1,0,0,40,41,0
43,2,197397,10,1,3,2,5,1,0,0,6,5,0
27,2,179915,13,7,1,3,1,1,0,0,99,41,0
51,2,339905,9,1,5,1,1,0,7688,0,40,41,1
42,2,112956,9,7,6,3,1,0,0,0,40,41,0
43,1,421837,10,1,5,1,1,0,7298,0,50,4,1
38,2,187999,13,1,9,1,1,0,0,0,45,41,1
44,2,77313,9,2,14,4,1,1,0,0,40,41,0
36,2,231948,9,1,10,1,1,0,0,0,64,41,1
37,2,37109,9,1,4,2,3,1,0,0,60,11,0
29,2,79387,13,7,1,5,1,0,0,0,50,41,1
42,1,177937,13,3,1,5,1,0,0,0,45,12,0
80,2,173488,10,6,14,5,1,1,0,0,20,41,0
61,2,183355,7,1,6,1,1,0,0,0,40,41,0
55,2,147989,10,1,10,1,1,0,5013,0,52,41,0
20,2,289944,10,7,4,3,1,1,0,0,25,41,0
23,2,62278,9,7,10,4,1,0,0,0,40,41,0
48,3,110457,10,1,10,1,1,0,0,0,40,41,1
24,2,295763,13,7,1,3,1,1,0,0,50,41,0
71,0,100063,9,1,10,1,2,0,0,0,40,41,0
49,2,194962,7,1,4,2,1,1,0,0,6,41,0
39,3,227597,9,7,12,5,1,0,0,0,50,41,0
22,2,117606,13,7,14,3,1,1,0,0,25,41,0
67,3,44774,13,6,14,5,1,1,0,0,40,41,0
18,2,177648,9,7,5,3,1,1,0,0,25,41,0
38,2,172571,13,1,1,1,1,0,0,1848,54,41,1
50,2,153931,9,2,14,5,1,1,0,0,40,41,0
56,1,84774,12,1,7,2,1,1,0,0,40,41,0
23,2,157127,10,7,4,5,1,1,0,0,20,41,0
26,2,170786,10,1,6,1,1,0,0,0,40,41,0
32,2,281030,9,1,8,1,1,0,0,0,40,41,0
44,2,203761,13,7,3,3,1,0,10520,0,40,41,1
27,2,167405,9,3,7,3,1,1,0,0,40,4,0
40,4,188436,10,1,11,1,1,0,7298,0,40,41,1
43,2,388849,12,1,2,1,1,0,0,0,60,41,0
31,0,176998,10,1,10,1,1,0,0,0,35,41,1
57,2,200316,10,1,10,1,1,0,0,0,40,41,1
25,2,160300,13,7,1,5,1,0,0,0,35,41,0
22,2,236684,11,7,4,3,2,1,0,0,36,41,0
20,4,247794,11,7,14,3,1,1,0,0,35,41,0
27,2,267325,9,1,5,2,1,1,3464,0,40,41,0
39,2,279490,10,2,1,4,1,1,0,0,40,4,0
27,0,280618,14,7,3,5,1,0,0,0,40,41,0
41,4,248406,9,4,6,3,1,0,0,0,40,41,0
31,4,226494,13,7,3,5,1,0,0,0,45,41,0
41,2,220460,12,1,5,1,1,0,0,0,20,41,0
25,2,108317,13,7,1,5,1,0,0,0,40,41,0
29,0,147256,12,7,3,5,2,0,0,0,40,41,1
22,2,110371,9,1,4,3,1,0,0,0,50,41,0
62,2,114060,4,1,11,1,1,0,0,0,91,41,0
29,3,31161,9,2,1,5,5,1,0,0,40,41,0
44,2,105862,10,1,1,2,1,1,0,0,70,41,1
32,2,402089,13,1,14,2,1,1,0,0,2,41,0
20,2,137300,11,7,8,4,1,1,0,0,40,41,0
65,0,326691,10,1,8,1,2,0,0,0,40,41,1
24,2,275093,9,7,2,5,1,1,0,0,36,41,0
37,1,112497,14,1,1,1,1,0,0,0,50,41,1
43,4,174491,9,2,9,5,2,1,0,0,40,41,0
38,1,114835,13,1,5,2,1,1,0,0,60,41,1
28,2,137898,12,7,5,3,1,1,0,0,35,41,0
33,2,153151,9,7,2,3,1,0,4416,0,40,41,0
32,2,134886,9,1,14,2,1,1,0,0,40,41,1
38,2,193815,14,1,1,1,1,0,0,0,45,41,1
33,2,237833,10,2,9,5,1,1,0,0,40,41,0
42,1,101593,13,1,1,1,1,0,0,0,60,41,1
27,2,164924,9,7,10,5,1,0,0,0,40,41,0
41,2,174201,9,2,2,4,1,0,0,0,40,41,0
47,4,36169,14,1,3,1,1,0,0,0,60,41,1
55,2,144071,7,1,1,1,1,0,0,0,45,41,0
30,1,180859,10,7,10,3,1,0,0,0,8,41,0
54,2,221915,10,6,10,4,1,1,0,0,50,41,0
40,2,26892,13,1,14,1,1,0,0,0,40,41,1
21,2,351084,9,7,14,5,1,1,0,0,40,41,0
34,2,97306,13,2,10,4,1,1,0,0,25,41,0
30,2,185027,13,1,3,1,1,0,0,0,40,41,1
31,2,182539,10,7,14,5,1,1,0,0,45,41,0
22,2,215395,9,7,6,5,1,0,0,0,37,41,0
37,2,186434,9,1,4,1,2,0,0,0,40,41,1
52,4,346668,14,7,3,3,1,1,0,0,40,41,0
57,5,412952,10,1,3,1,1,0,0,0,40,41,0
48,2,167009,10,2,14,5,1,1,0,0,48,41,0
58,2,316000,9,1,1,1,1,0,0,0,40,41,1
35,1,216256,5,1,10,1,1,0,0,0,50,41,0
40,2,341835,9,7,1,5,1,1,0,0,45,41,0
30,2,169841,9,2,5,5,1,1,0,0,25,41,0
26,1,200681,9,1,1,1,1,0,0,0,40,31,0
46,1,456956,9,1,3,1,1,0,0,0,60,41,0
26,3,276075,10,1,14,1,2,0,0,0,40,41,0
50,3,96657,13,2,3,4,2,1,0,0,40,41,0
22,2,374313,9,1,6,1,1,0,0,0,50,41,1
36,2,110998,14,6,9,4,3,1,0,0,40,3,0
30,2,53285,9,1,5,1,1,0,0,0,52,41,1
58,2,104613,12,1,1,1,1,0,0,0,50,41,1
72,2,298070,11,4,4,4,1,1,6723,0,25,41,0
19,2,318822,9,7,14,5,1,1,0,0,40,41,0
29,2,375078,4,1,4,2,1,1,0,0,40,4,0
30,2,210851,10,1,10,1,1,0,0,0,40,41,0
47,1,213745,10,2,4,4,1,1,0,0,45,41,0
51,2,204447,10,1,3,1,1,0,0,0,45,41,1
26,2,318934,6,1,2,1,1,0,0,0,40,41,0
24,2,237386,10,7,1,5,1,0,0,0,42,41,0
44,2,182629,14,2,5,5,1,0,0,0,24,10,0
43,2,144778,9,1,1,1,1,0,0,0,50,41,1
35,2,117166,13,7,1,5,1,0,0,0,50,41,0
51,2,237630,9,1,9,1,1,0,7298,0,50,41,1
41,2,171550,9,1,1,1,1,0,0,0,40,41,1
38,2,165302,10,2,14,4,5,1,0,0,40,41,0
39,0,42186,9,1,14,2,3,1,3464,0,20,41,0
54,2,284952,6,4,5,4,1,1,0,0,43,25,0
62,2,96099,9,7,10,5,1,0,0,0,40,41,0
45,2,198759,16,1,1,1,1,0,0,0,60,41,0
30,2,227886,9,7,1,3,2,1,0,0,35,2,0
32,2,391874,9,1,10,1,1,0,0,0,40,41,0
23,1,184370,9,2,4,5,1,1,0,0,40,41,0
84,4,135839,11,6,14,5,1,1,0,0,14,41,0
46,2,194698,13,7,3,3,1,0,0,0,60,41,0
67,4,342175,14,2,14,5,1,1,2009,0,40,41,0
29,2,67218,13,1,3,1,1,0,0,0,40,41,1
33,2,205152,11,7,1,5,1,0,0,0,55,41,1
23,2,434467,10,1,9,1,1,0,0,0,42,41,0
42,0,404573,15,2,3,4,1,1,0,0,40,41,0
17,2,99462,7,7,4,3,4,1,0,0,20,41,0
60,2,170310,3,1,6,1,1,0,0,0,40,41,0
31,2,199883,8,2,6,3,1,0,0,0,40,41,0
28,2,70034,4,7,14,3,1,0,0,0,40,20,0
31,2,393357,5,1,2,1,2,0,0,0,48,41,0
31,2,72630,13,7,1,5,1,0,14084,0,50,41,1
61,2,223133,9,2,2,5,2,1,0,0,40,41,0
43,0,345969,15,1,3,1,1,0,0,0,50,41,1
40,0,195520,10,7,14,4,2,1,0,0,49,41,0
39,2,257942,9,7,1,5,1,0,0,0,40,41,0
37,4,269300,10,3,14,4,2,1,0,0,27,41,0
47,2,137354,10,1,10,1,4,0,0,0,40,41,0
45,3,232997,10,1,6,1,1,0,0,0,65,41,1
30,2,77266,9,1,10,1,1,0,0,0,60,41,0
30,1,164190,15,7,3,3,1,0,0,0,40,41,0
49,2,153536,10,2,3,5,1,0,14084,0,44,41,1
51,4,26832,9,1,10,1,1,0,0,0,40,41,1
31,2,188096,13,7,3,5,1,1,0,0,72,41,1
48,5,369522,13,1,1,2,1,1,0,0,25,41,1
20,2,110998,10,7,14,3,3,1,0,0,30,41,0
32,2,205152,9,1,1,1,1,0,3103,0,40,41,1
19,2,358631,9,7,14,5,1,0,0,0,25,41,0
50,2,185354,14,2,1,5,1,1,0,0,35,41,0
33,2,336061,9,1,1,1,1,0,0,0,50,41,0
49,2,149949,9,2,10,5,1,0,0,1876,40,41,0
30,2,59496,10,1,6,1,1,0,0,0,40,41,0
23,2,32950,13,7,5,5,1,0,0,0,40,41,0
44,2,109912,16,1,1,2,1,1,15024,0,32,41,1
24,2,199555,11,7,5,4,1,0,0,0,5,41,0
28,2,91299,11,7,14,5,3,1,0,0,45,41,0
56,2,99359,9,2,14,4,1,1,0,1617,40,41,0
38,2,242559,9,7,14,5,1,1,0,0,38,41,0
20,2,286391,10,7,14,3,1,1,2176,0,20,41,0
82,2,132870,9,6,1,5,1,1,0,4356,18,41,0
52,3,22428,13,1,11,1,1,0,0,0,60,41,1
32,2,239150,10,7,10,5,2,0,0,0,40,41,0
37,2,170563,11,4,3,4,1,1,0,0,32,41,0
36,2,173542,13,1,3,1,1,0,0,0,40,41,1
39,2,286026,13,1,14,1,1,0,0,0,40,41,1
30,2,72887,9,1,10,3,3,0,3411,0,40,41,0
49,4,163229,9,1,11,1,1,0,0,0,56,41,0
40,4,165726,11,2,1,4,1,1,0,0,40,41,0
42,2,70055,7,1,6,1,1,0,0,0,45,41,0
35,2,184655,13,7,3,5,1,0,0,0,40,41,0
39,2,139906,9,2,4,4,1,1,0,0,81,41,0
32,4,198211,11,3,10,5,1,0,0,0,40,41,0
22,2,146540,7,7,10,5,1,0,0,0,50,41,0
53,4,132304,10,2,14,5,1,1,0,0,40,41,0
25,2,190916,9,7,14,5,1,0,0,0,40,41,0
44,2,755858,9,1,10,1,1,0,0,0,70,41,1
52,2,127315,14,1,3,1,1,0,0,0,40,41,1
42,0,304302,9,1,6,1,4,0,0,0,40,41,0
34,2,184942,7,1,6,1,1,0,0,0,50,41,0
27,2,267989,10,1,8,1,1,0,0,0,40,41,0
37,2,188377,9,7,8,5,2,0,0,0,40,41,0
39,0,221059,14,1,3,4,5,1,7688,0,38,41,1
26,2,340787,9,1,3,1,1,0,0,0,40,41,0
48,2,140782,14,1,1,2,1,1,0,1902,38,41,1
57,2,169071,9,2,5,4,1,1,0,0,28,41,0
36,1,151094,11,4,1,5,1,0,0,0,48,41,0
27,2,122922,13,7,5,5,1,1,0,0,40,41,0
17,2,151141,7,7,2,3,1,0,0,0,15,41,0
30,2,136651,3,1,10,1,1,0,0,0,40,4,0
37,2,177285,11,1,14,2,2,1,0,0,48,41,1
31,4,128016,13,7,5,3,1,1,0,0,40,41,0
23,2,200318,12,7,14,5,1,1,0,0,20,41,0
32,2,250354,6,7,10,4,1,0,0,0,45,41,0
58,2,191069,9,1,5,1,1,0,0,0,40,41,1
31,2,27856,9,7,4,4,1,1,0,0,8,41,0
44,2,523484,13,1,1,1,2,0,0,0,40,41,1
39,3,257175,13,2,9,4,2,1,0,625,40,41,0
59,2,174864,9,1,10,1,1,0,0,1485,45,41,1
42,2,196029,13,1,6,1,1,0,0,0,48,41,1
45,2,200471,9,1,14,1,1,0,0,0,35,41,0
20,2,353195,9,7,10,5,1,0,0,0,35,41,0
35,2,222868,9,1,14,1,1,0,0,0,40,41,0
50,2,221791,12,1,9,1,2,0,0,0,40,41,0
56,2,197114,9,7,2,3,1,0,0,0,28,41,0
48,2,160220,11,1,5,1,1,0,0,0,40,41,1
58,1,274917,14,6,4,5,1,1,0,0,15,41,0
32,2,348460,11,1,10,1,1,0,0,0,50,41,0
23,2,112683,10,7,5,3,1,1,0,0,12,41,0
48,2,345831,9,2,8,5,1,0,0,0,40,41,0
33,2,105370,9,2,11,5,1,0,0,0,70,41,0
48,2,345006,13,7,3,5,1,1,0,0,45,4,0
55,2,195329,9,6,4,5,1,1,2202,0,35,25,0
40,4,108765,11,7,1,4,4,1,0,0,40,41,0
50,2,138022,10,1,3,1,1,0,0,0,40,41,0
52,1,175029,6,1,10,1,1,0,0,0,35,41,0
19,2,189574,9,7,4,5,1,1,0,0,30,41,0
55,1,141409,6,1,5,1,1,0,7688,0,50,41,1
36,1,186035,15,1,5,1,1,0,0,0,30,41,1
39,2,165235,13,4,3,4,3,1,0,0,40,11,1
22,2,105043,10,7,14,4,1,1,0,0,40,41,0
44,2,230684,13,1,1,1,1,0,7688,0,50,41,1
34,2,345705,9,2,10,5,1,0,0,1408,38,41,0
33,2,248584,10,1,4,1,1,0,0,0,50,41,0
55,2,436861,14,2,3,5,1,1,14084,0,40,41,1
35,2,200153,14,1,1,1,1,0,0,0,45,41,1
50,2,398625,7,6,8,5,1,1,0,0,40,41,0
43,2,114043,10,2,14,4,2,1,0,0,40,41,0
29,2,169544,11,7,9,5,1,0,0,0,40,41,0
56,2,343849,10,1,6,1,2,0,0,0,40,41,0
33,2,162572,13,1,3,1,1,0,99999,0,40,41,1
24,2,291578,9,1,5,1,1,0,0,0,50,41,0
46,2,136162,11,2,5,4,1,1,0,0,40,41,0
60,5,376133,9,1,14,2,1,1,15024,0,15,41,1
48,5,302612,14,1,4,1,1,0,0,0,40,41,0
65,4,240166,7,1,6,1,1,0,0,0,35,41,0
29,2,193152,9,7,2,5,1,0,0,1408,40,41,0
42,2,248094,9,1,6,1,1,0,0,1740,43,41,0
44,2,119281,15,1,3,1,1,0,0,0,50,41,1
73,1,300404,10,1,5,1,1,0,0,0,6,41,1
21,2,82847,10,7,9,5,1,1,0,0,50,41,0
32,5,161153,9,1,7,1,1,0,0,1902,55,41,1
43,3,287008,14,1,11,1,1,0,0,0,35,41,1
21,2,654141,9,7,10,5,2,0,0,0,32,41,0
30,2,252646,10,4,6,5,1,0,0,0,20,41,0
54,2,171924,13,1,9,1,1,0,0,0,48,41,0
19,2,219742,10,7,4,3,1,1,0,0,15,41,0
55,0,153788,10,1,14,2,1,1,0,0,37,41,0
20,2,60639,10,7,5,3,1,1,0,0,28,41,0
53,2,96062,13,1,1,1,1,0,0,0,40,34,0
51,2,165614,14,7,3,5,1,0,0,0,55,41,1
33,2,159888,9,1,6,1,1,0,0,0,40,41,0
62,2,110586,10,6,13,4,1,1,0,0,40,41,0
24,1,143062,9,7,4,3,1,0,0,0,30,41,0
17,5,413557,5,7,5,3,1,1,0,0,40,41,0
26,2,137658,10,7,14,5,1,1,0,0,45,41,0
36,2,398931,9,2,10,5,1,0,0,0,40,41,0
32,2,311764,6,1,1,2,1,1,0,0,35,41,0
58,2,98725,16,1,3,1,1,0,0,0,50,41,1
38,2,140854,13,1,9,1,1,0,0,0,40,41,1
26,3,352768,9,2,14,3,1,1,0,0,40,41,0
60,2,142494,10,1,1,1,1,0,15024,0,40,41,1
27,2,210313,9,1,5,1,1,0,0,0,50,24,0
38,2,194538,11,1,8,1,1,0,0,0,48,41,1
37,5,26698,10,1,5,1,1,0,0,1485,44,41,1
28,2,211032,10,7,14,3,1,0,0,0,40,41,0
38,5,107909,13,1,5,1,1,0,0,0,40,41,1
29,2,136077,9,1,5,1,1,0,0,0,60,41,1
19,2,184737,9,7,4,3,1,1,0,1721,40,41,0
28,2,214689,13,7,2,4,1,0,0,0,25,41,0
40,1,93793,9,1,10,1,1,0,0,0,50,41,1
26,2,247025,11,2,10,3,1,0,0,0,40,41,0
43,2,284403,12,1,5,1,2,0,0,0,60,41,0
29,2,221977,10,1,14,2,1,1,0,0,40,41,1
25,3,339956,10,1,11,1,2,0,0,0,40,41,0
29,2,161097,9,1,8,1,2,0,0,0,40,41,1
60,2,223696,2,2,10,5,5,0,0,0,38,21,0
31,2,234500,13,1,14,2,1,1,0,0,40,41,0
51,4,97005,4,1,6,1,1,0,0,0,40,41,0
18,2,242615,10,7,14,3,1,1,0,0,15,41,0
36,2,174938,13,2,9,4,1,0,0,0,20,41,0
35,2,160120,13,1,14,1,3,0,0,0,40,11,1
48,2,193775,13,2,14,3,1,0,0,0,38,41,1
78,1,59583,4,1,7,1,1,0,0,0,25,41,0
72,2,157913,13,1,11,1,1,0,0,0,17,41,0
24,2,308205,10,7,1,3,1,0,0,0,40,41,0
36,2,201769,7,7,11,5,2,0,13550,0,40,41,1
48,2,330470,10,1,2,1,1,0,0,0,30,41,0
28,2,184078,9,2,14,5,1,1,0,0,40,41,0
26,2,123384,14,7,4,3,1,1,0,0,40,41,0
29,2,330132,13,7,5,5,1,1,0,0,60,41,0
47,2,274720,3,1,4,1,2,0,0,0,40,2,0
50,2,129673,13,2,1,5,1,1,0,0,50,41,1
35,3,205584,3,7,10,5,1,0,0,0,40,4,0
17,2,327127,7,7,6,3,1,0,0,0,20,41,0
41,2,225892,10,1,10,1,1,0,0,0,48,41,1
37,2,224886,9,1,6,1,1,0,0,0,42,41,0
35,4,27763,9,1,4,1,4,0,0,0,40,41,0
56,2,73684,4,1,10,1,1,0,0,0,40,20,0
23,2,107452,10,1,6,1,1,0,0,0,40,41,0
33,2,23871,12,2,3,4,1,1,0,0,32,41,0
79,5,309272,9,1,1,1,1,0,0,0,40,41,1
28,2,469864,13,7,3,5,2,0,0,0,40,41,0
55,2,286230,7,2,5,3,1,1,0,0,20,41,0
59,0,186308,14,1,3,1,1,0,0,0,50,41,0
22,2,113062,13,7,3,3,1,1,0,0,40,41,0
19,2,86150,7,7,5,3,3,1,0,0,19,11,0
41,2,262038,3,3,7,5,1,0,0,0,35,4,0
32,2,279231,11,1,14,1,1,0,0,0,40,25,0
45,2,183786,9,2,4,4,1,1,0,0,35,41,0
61,2,339358,3,1,7,4,1,1,0,0,45,4,0
34,2,287737,13,7,5,5,1,1,0,0,40,41,0
43,1,99203,11,1,10,1,1,0,0,0,40,41,0
38,2,297449,13,1,14,1,1,0,7298,0,50,41,1
35,2,113481,16,1,3,1,1,0,0,0,60,41,0
65,2,204042,9,2,11,5,1,0,0,0,20,41,0
24,2,43387,13,1,1,1,1,0,0,0,55,7,1
37,2,99233,9,1,14,1,1,0,0,0,40,41,0
34,1,313729,10,1,7,1,1,0,0,0,50,41,0
42,2,99679,9,1,6,1,1,0,0,0,60,41,1
18,2,169745,4,7,4,3,1,1,0,0,40,41,0
43,3,19914,10,6,1,4,4,1,0,0,15,41,0
31,2,113543,10,1,4,1,1,0,0,0,40,41,1
19,2,224241,10,7,5,3,1,1,0,0,20,41,0
40,5,137367,10,1,1,1,3,0,0,0,50,26,0
32,2,263908,13,1,3,1,1,0,0,0,40,41,0
47,2,280798,10,1,1,1,1,0,0,0,40,41,1
32,4,203849,10,1,6,1,1,0,0,0,40,41,0
46,5,62546,16,4,3,5,1,0,0,0,35,41,0
40,2,197344,13,1,1,1,1,0,0,0,65,41,1
36,2,93225,13,7,10,5,1,0,0,0,35,41,0
33,2,187560,11,1,5,1,1,0,0,0,36,41,0
23,0,61743,3,7,6,5,1,0,0,0,35,41,0
21,2,186648,6,4,8,3,1,0,0,0,40,41,0
40,2,173321,9,1,4,2,2,1,0,0,32,41,0
53,0,246820,16,1,3,1,1,0,0,0,50,41,1
53,1,291755,10,1,6,1,1,0,0,0,72,41,0
58,2,104945,5,1,2,1,2,0,0,0,60,41,0
51,2,85423,9,1,5,1,1,0,0,0,55,41,1
31,2,214235,9,1,4,1,1,0,0,0,65,41,0
35,1,278632,9,1,10,1,1,0,0,0,40,41,0
31,4,143392,10,2,14,5,1,1,0,0,35,41,0
21,2,277408,10,7,4,4,1,1,0,0,35,41,0
39,1,336793,14,1,10,1,1,0,0,0,55,41,1
36,2,184112,15,1,3,2,1,1,15024,0,45,41,1
51,2,74660,6,1,10,1,1,0,0,0,40,41,1
18,2,395026,7,7,4,3,1,0,0,0,12,41,0
32,2,171215,10,2,14,5,1,0,0,0,48,41,0
56,2,121362,13,2,4,5,1,1,0,0,32,41,0
35,2,409200,12,7,11,5,1,0,0,0,40,41,0
63,2,268965,8,6,5,4,1,1,0,0,40,41,0
61,2,136262,9,1,1,1,1,0,0,0,50,41,1
23,2,141323,10,7,4,3,1,0,0,0,40,41,0
52,4,108083,14,1,3,1,1,0,0,0,50,41,1
19,2,82210,9,7,5,5,1,0,0,0,50,41,0
33,0,400943,14,1,3,1,1,0,0,0,50,41,1
35,2,308489,13,1,5,1,2,0,0,0,50,41,0
35,2,187053,9,2,6,5,1,1,0,0,60,41,1
38,2,75826,15,1,3,2,1,1,0,0,40,41,0
23,2,413345,13,7,14,5,1,1,0,0,60,41,0
22,2,356567,11,2,9,5,1,0,0,0,60,41,0
20,2,223811,9,7,2,5,1,0,0,0,40,41,0
19,2,159313,9,7,2,5,1,0,0,0,40,41,0
47,2,250170,9,1,8,1,2,0,0,0,40,41,1
59,2,135617,7,1,10,1,1,0,0,0,40,41,0
38,2,187346,9,7,5,3,1,1,0,0,40,41,0
36,2,108103,9,1,4,1,1,0,0,0,50,41,0
27,2,255476,3,7,4,4,1,0,0,0,40,4,0
24,2,68577,11,1,6,1,1,0,0,0,40,41,0
35,2,155961,9,7,4,3,2,1,0,0,35,2,0
22,0,264102,10,7,4,4,2,0,0,0,39,19,0
37,2,167777,9,1,6,1,1,0,0,0,52,41,0
36,2,225399,9,1,10,1,1,0,7298,0,40,41,1
28,2,199998,9,4,4,5,1,1,0,0,25,41,0
55,2,199856,9,1,5,2,1,1,0,0,50,41,0
32,2,193042,13,1,5,1,1,0,0,0,44,41,0
47,4,162595,10,3,10,4,1,0,0,0,45,41,0
23,2,208826,13,7,4,5,1,1,0,0,40,41,0
50,4,120190,14,2,3,5,1,1,0,0,45,41,0
40,1,27242,9,1,7,1,1,0,0,0,84,41,0
51,2,348099,9,7,8,5,1,1,0,1590,40,41,0
34,2,185041,9,7,3,5,1,1,0,1669,45,41,0
28,2,309196,13,7,11,5,1,1,0,0,40,41,0
52,0,254285,16,1,3,1,1,0,0,1887,70,9,1
39,5,336226,9,1,1,1,1,0,3103,0,60,41,1
43,2,240698,13,1,14,1,1,0,0,0,40,41,1
36,2,411797,13,7,3,3,1,1,0,0,35,41,1
25,2,178843,13,7,3,3,1,1,0,0,15,41,0
42,2,136177,10,2,14,4,1,1,0,0,38,41,0
35,2,243409,10,1,6,1,1,0,0,0,40,9,0
43,2,258049,14,1,1,1,1,0,7688,0,53,41,1
34,2,164748,9,1,10,1,1,0,0,0,40,41,0
50,0,24185,13,1,1,1,1,0,0,0,38,41,1
30,2,167476,10,1,6,1,1,0,0,0,60,41,0
44,2,106900,14,1,3,1,1,0,0,0,44,41,1
52,2,53497,11,1,10,1,1,0,0,0,40,41,0
35,2,335704,12,1,5,1,1,0,0,0,60,41,0
36,2,211022,11,2,3,5,1,0,0,0,40,41,1
30,2,163003,13,7,1,3,3,1,0,0,52,18,0
36,5,77146,13,1,5,1,1,0,15024,0,45,41,1
39,2,67433,13,7,1,5,1,1,0,0,40,41,0
25,2,458549,2,1,7,1,1,0,0,0,96,4,0
26,2,190469,13,7,9,5,1,0,0,0,40,41,0
20,2,195411,9,7,5,3,2,1,0,0,20,41,0
20,2,216889,10,7,11,3,1,0,0,0,40,41,0
26,2,167350,9,7,6,3,1,0,0,0,50,41,0
24,2,241857,10,7,14,5,2,1,0,0,35,41,0
48,2,125892,13,1,9,1,1,0,0,0,40,41,1
62,2,272209,9,2,13,4,2,1,0,0,99,41,0
48,2,175221,9,1,8,1,1,0,0,0,40,41,0
52,2,180195,13,1,5,1,1,0,0,0,40,41,1
